"","date","ExaRank","exascalar","green500rank","top500rank","rmax","power","mflopswatt","computer"
"74",2014-11-01,37,-3.186,35,74,715551,328,2181.557927,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect"
"73",2014-11-01,38,-3.187,45,73,715551,328.75,2176.580989,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom"
"75",2014-11-01,39,-3.187,39,75,715551,328.7,2176.912078,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect"
"76",2014-11-01,40,-3.187,46,76,715551,328.75,2176.580989,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom"
"45",2014-11-01,41,-3.188,80,45,1052510,715.4,1471.20492,"Bullx DLC B710/B720 Blades, Xeon E5-2695 v2 2.4GHz E5-2690v3 2.6GHz, Infiniband FDR"
"70",2014-11-01,42,-3.194,60,70,745997,365.8,2039.357572,"Cray CS300 1027GR, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR, Intel Xeon Phi 7110P"
"69",2014-11-01,43,-3.201,61,69,758873,387.2,1959.899277,"Intel Cluster, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR, Intel Xeon Phi 7110"
"81",2014-11-01,44,-3.23,58,81,658112,320,2056.6,"RSC Tornado, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR"
"34",2014-11-01,45,-3.24,102,34,1283311.9,1260,1018.501508,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR"
"93",2014-11-01,46,-3.254,23,93,532600,179.15,2351.1,"Adtech, ASUS ESC4000/FDR G2, Xeon E5-2650 8C 2.000GHz, Infiniband FDR, AMD FirePro S10000"
"31",2014-11-01,47,-3.255,137,31,1415470,1606,881.3636364,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"94",2014-11-01,48,-3.269,32,94,531600,237,2243.037975,"Cluster Platform SL250s Gen8, Xeon E5-2665 8C 2.400GHz, Infiniband FDR, Nvidia K20m"
"91",2014-11-01,49,-3.275,44,91,536663,246.56,2176.602044,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom"
"92",2014-11-01,50,-3.275,43,92,536663,246.56,2176.602044,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect"
"97",2014-11-01,51,-3.278,31,97,511236,226,2262.106195,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR"
"63",2014-11-01,52,-3.285,82,63,801400,568.5,1409.674582,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect "
"51",2014-11-01,53,-3.288,93,51,991525,877.5,1129.94302,"Cray XC40, Intel Xeon E5-2695v2/E5-2680v3 12C 2.4/2.5GHz, Aries interconnect "
"36",2014-11-01,54,-3.293,138,36,1257615,1436.72,875.3375745,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"54",2014-11-01,55,-3.3,95,54,958734,855.1,1121.195182,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR"
"28",2014-11-01,56,-3.312,207,28,1552000,2328.48,666.529238,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect "
"29",2014-11-01,57,-3.312,208,29,1552000,2328.48,666.529238,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect "
"64",2014-11-01,58,-3.314,88,64,798261,619,1289.597738,"SuperBlade SBI-7127RG-E, Intel Xeon E5-2695v2 12C 2.4GHz, Infiniband FDR, Intel Xeon Phi 7120P"
"154",2014-11-01,59,-3.319,11,154,335300,86.2,3019.686547,"Nitro G16 3GPU, Xeon E5-2650 8C 2GHz, Infiniband FDR, Nvidia K20m"
"198",2014-11-01,60,-3.331,7,198,277100,78.77,3517.83674,"Cray CS300 Cluster, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband QDR, NVIDIA K20x"
"48",2014-11-01,61,-3.347,136,48,1043000,1176.8,886.3018355,"PRIMEHPC FX10, SPARC64 IXfx 16C 1.848GHz, Tofu interconnect"
"115",2014-11-01,62,-3.354,56,115,430459,205,2099.8,"bullx DLC 720, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR"
"369",2014-11-01,63,-3.362,2,369,178107,37.83282752,4945.625592,"ExaScaler 32U256SC Cluster, Intel Xeon E5-2660v2 10C 2.2GHz, Infiniband FDR, PEZY-SC"
"132",2014-11-01,64,-3.363,25,132,380504,165.3,2301.899577,"Cray XC30, Intel Xeon E5-2670v2  10C 2.500GHz, Aries interconnect , Intel Xeon Phi 5120D"
"61",2014-11-01,65,-3.364,98,61,829805,787.5,1053.720635,"Cray XC40, Intel Xeon E5-2695v2 12C 2.4GHz/E5-2680v3 12C 2.5GHz, Aries interconnect "
"241",2014-11-01,66,-3.365,5,241,239900,52.62,3631.864623,"Dell T620 Cluster, Intel Xeon E5-2630v2 6C 2.600GHz, Infiniband FDR, NVIDIA K20"
"33",2014-11-01,67,-3.367,211,33,1359000,2132,637.4296435,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR"
"68",2014-11-01,68,-3.369,94,68,767504,684.5,1121.262235,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR"
"57",2014-11-01,69,-3.375,125,57,925058,1015.6,910.8487594,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"88",2014-11-01,70,-3.377,78,88,557033,370,1505.494595,"Dell C8220X Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, Intel Xeon Phi 7120P"
"25",2014-11-01,71,-3.385,228,25,1642536,3306.24,496.7987805,"Cray XC30, Intel Xeon E5 v2 12C 2.700GHz, Aries interconnect "
"119",2014-11-01,72,-3.388,62,119,417256,215.6,1935.324675,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR, Intel Xeon Phi 5110P"
"221",2014-11-01,73,-3.392,10,221,254900,81.41,3131.06498,"Bull R421-E3 Cluster, Intel Xeon E5-2650v2 8C 2.600GHz, Infiniband FDR, NVIDIA K20x"
"85",2014-11-01,74,-3.395,86,85,596010,450,1324.466667,"Oil blade server, Intel Xeon E5-2650v2  8C 2.6GHz, Intel TrueScale Infiniband"
"84",2014-11-01,75,-3.399,87,84,597400,458.12,1304.025146,"Cray XK7 , Opteron 6276 16C 2.300GHz, Cray Gemini interconnect, NVIDIA K20"
"138",2014-11-01,76,-3.399,33,138,357776,164,2181.560976,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom"
"139",2014-11-01,77,-3.399,50,139,357776,164.38,2176.517825,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom"
"140",2014-11-01,78,-3.399,51,140,357776,164.38,2176.517825,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom"
