"","date","ExaRank","exascalar","green500rank","top500rank","rmax","power","mflopswatt","computer"
"37",2009-06-01,37,-5.461,434,413,18600,366.18,50.79,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet"
"38",2009-06-01,38,-5.459,421,389,18725.6,367.7,50.93,"Cluster Platform 3000 BL2x220, L54xx 2.33 Ghz, GigE"
"39",2009-06-01,39,-5.459,421,390,18725.6,367.7,50.93,"Cluster Platform 3000 BL2x220, L54xx 2.33 Ghz, GigE"
"40",2009-06-01,40,-5.459,421,391,18725.6,367.7,50.93,"Cluster Platform 3000 BL2x220, L54xx 2.33 Ghz, GigE"
"41",2009-06-01,41,-5.459,408,402,18600,363.88,51.12,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet"
"42",2009-06-01,42,-5.459,408,403,18600,363.88,51.12,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet"
"43",2009-06-01,43,-5.459,408,404,18600,363.88,51.12,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet"
"44",2009-06-01,44,-5.459,408,405,18600,363.88,51.12,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet"
"45",2009-06-01,45,-5.459,408,406,18600,363.88,51.12,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet"
"46",2009-06-01,46,-5.459,408,407,18600,363.88,51.12,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet"
"47",2009-06-01,47,-5.459,408,408,18600,363.88,51.12,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet"
"48",2009-06-01,48,-5.459,408,409,18600,363.88,51.12,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet"
"49",2009-06-01,49,-5.459,408,410,18600,363.88,51.12,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet"
"50",2009-06-01,50,-5.459,408,411,18600,363.88,51.12,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet"
"51",2009-06-01,51,-5.459,408,412,18600,363.88,51.12,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet"
"52",2009-06-01,52,-5.454,404,440,18436.1,351.23,52.49,"Cluster Platform 3000 BL680c, Xeon 73xx 2.4 Ghz, GigabitEth"
"53",2009-06-01,53,-5.453,425,364,19079.8,374.75,50.91,"Cluster Platform 3000 BL460c, Xeon E54xx 2.33 GHz, GigEthernet"
"54",2009-06-01,54,-5.452,426,362,19158.5,376.32,50.91,"Cluster Platform 3000 BL460c, Xeon E54xx 2.33 GHz, GigEthernet"
"55",2009-06-01,55,-5.449,376,461,17976.6,328.5,54.72,"Cluster Platform 3000 BL460c, Xeon 54xx 2.5 GHz, GigEthernet"
"56",2009-06-01,56,-5.445,371,463,17874,320.79,55.72,"xSeries x3650 Cluster Xeon dual core 2.66 GHz, GigEthernet"
"57",2009-06-01,57,-5.445,371,464,17874,320.79,55.72,"xSeries x3650 Cluster Xeon dual core 2.66 GHz, GigEthernet"
"58",2009-06-01,58,-5.444,377,445,18273.2,333.98,54.71,"Cluster Platform 3000 BL460c, Xeon L54xx 2.5 GHz, GigEthernet"
"59",2009-06-01,59,-5.444,377,446,18273.2,333.98,54.71,"Cluster Platform 3000 BL460c, Xeon L54xx 2.5 GHz, GigEthernet"
"60",2009-06-01,60,-5.438,374,420,18600,339.18,54.84,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet"
"61",2009-06-01,61,-5.438,334,482,17482.8,299.42,58.39,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"62",2009-06-01,62,-5.438,334,483,17482.8,299.42,58.39,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"63",2009-06-01,63,-5.437,373,417,18600,338.2,55,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet"
"64",2009-06-01,64,-5.435,338,473,17683.2,303.41,58.28,"Cluster Platform 3000 BL460c, Xeon 54xx 2.6 GHz, GigEthernet"
"65",2009-06-01,65,-5.435,338,474,17683.2,303.41,58.28,"Cluster Platform 3000 BL460c, Xeon 54xx 2.6 GHz, GigEthernet"
"66",2009-06-01,66,-5.435,340,475,17683.2,303.41,58.28,"Cluster Platform 3000 BL460c G1, Xeon 5430 2.66 GHz, GigE"
"67",2009-06-01,67,-5.434,332,495,17146.9,284.5,60.27,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet"
"68",2009-06-01,68,-5.433,441,325,20450,404,50.62,"Cluster Platform 6000 rx1620, Itanium2 1.6 GHz, Quadrics"
"69",2009-06-01,69,-5.432,424,326,20442.4,401.41,50.93,"Cluster Platform 3000 DL140, Xeon 53xx 2.33GHz, GigEthernet"
"70",2009-06-01,70,-5.432,427,327,20416.1,401.41,50.86,"Cluster Platform 3000 BL460c, Xeon 53xx 2.33GHz, GigEthernet"
"71",2009-06-01,71,-5.431,402,347,19753.1,373.8,52.84,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet"
"72",2009-06-01,72,-5.43,400,355,19390,359,54.01,"MEGWARE MiriQuid X5400 Cluster, Xeon 3GHz, Infiniband"
"73",2009-06-01,73,-5.429,495,96,42130,1689.6,24.93,"Novascale 3045, Itanium2 1.6 GHz, Infiniband"
"74",2009-06-01,74,-5.429,370,421,18600,329.24,56.49,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet"
"75",2009-06-01,75,-5.428,467,236,24290.9,559.78,43.39,"Cluster Platform 3000 BL460c, Xeon E54xx 2 GHz, GigEthernet"
"76",2009-06-01,76,-5.425,468,234,24490.6,564.48,43.39,"Cluster Platform 3000 BL460c, Xeon L54xx 2 GHz, GigEthernet"
"77",2009-06-01,77,-5.425,341,447,18270.2,313.6,58.26,"Cluster Platform 3000 BL460c, Xeon 54xx 2.66GHz, GigEthernet"
"78",2009-06-01,78,-5.425,341,448,18270.2,313.6,58.26,"Cluster Platform 3000 BL460c, Xeon 54xx 2.66GHz, GigEthernet"
"79",2009-06-01,79,-5.424,428,312,20965.6,412.38,50.84,"Cluster Platform 3000 BL460c, Xeon E54xx 2.33 GHz, GigEthernet"
"80",2009-06-01,80,-5.422,429,305,21161.7,416.3,50.83,"Cluster Platform 3000 BL460c G1, Xeon L5410 2.33 GHz, GigE"
"81",2009-06-01,81,-5.422,429,306,21161.7,416.3,50.83,"Cluster Platform 3000 BL460c G1, Xeon L5410 2.33 GHz, GigE"
"82",2009-06-01,82,-5.422,429,307,21161.7,416.3,50.83,"Cluster Platform 3000 BL460c G1, Xeon L5410 2.33 GHz, GigE"
"83",2009-06-01,83,-5.421,456,274,22321.1,461.6,48.36,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, Infiniband"
"84",2009-06-01,84,-5.421,432,303,21201,417.09,50.83,"Cluster Platform 3000 BL460c, Xeon E54xx 2.33 GHz, GigEthernet"
"85",2009-06-01,85,-5.419,365,385,18930,330,57.36,"PowerEdge 1950, Xeon 51xx 3.06 GHz, Infinipath"
"86",2009-06-01,86,-5.416,469,206,26286,631.25,41.64,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband DDR"
"87",2009-06-01,87,-5.416,469,207,26286,631.25,41.64,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband DDR"
"88",2009-06-01,88,-5.416,469,208,26286,631.25,41.64,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband DDR"
"89",2009-06-01,89,-5.416,469,209,26286,631.25,41.64,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband DDR"
"90",2009-06-01,90,-5.414,433,285,21671.4,426.5,50.81,"Cluster Platform 3000 BL460c, Xeon L54xx 2.33 GHz, GigEthernet"
"91",2009-06-01,91,-5.413,379,328,20260.7,370.83,54.64,"Cluster Platform 3000 BL460c, Xeon L54xx 2.5 GHz, GigEthernet"
"92",2009-06-01,92,-5.41,322,460,17996,290.08,62.04,"Cluster Platform 3000 BL460c, Xeon E54xx 2.83 GHz, GigEthernet"
"93",2009-06-01,93,-5.406,496,70,53000,2481.6,21.36,"PowerEdge 1850, 3.6 GHz, Infiniband"
"94",2009-06-01,94,-5.404,344,350,19577.8,336.34,58.21,"Cluster Platform 3000 BL460c, Xeon 54xx 2.66GHz, GigEthernet"
"95",2009-06-01,95,-5.404,336,353,19493.8,333.98,58.37,"Cluster Platform 3000 BL460c, Xeon 54xx 2.66GHz, GigEthernet"
"96",2009-06-01,96,-5.404,267,499,17100.2,256.37,66.7,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"97",2009-06-01,97,-5.403,380,314,20893.9,382.59,54.61,"Cluster Platform 3000 BL460c, Xeon L54xx 2.5 GHz, GigEthernet"
"98",2009-06-01,98,-5.403,268,494,17164.3,257.54,66.65,"Cluster Platform 3000 BL460c G1, Xeon E5450 3.0 GHz, GigE"
"99",2009-06-01,99,-5.402,497,68,54648,2600.82,21.01,"Cray XT4, 2.8 GHz"
"100",2009-06-01,100,-5.402,351,343,19790.7,342.19,57.84,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"101",2009-06-01,101,-5.402,351,344,19790.7,342.19,57.84,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"102",2009-06-01,102,-5.402,351,345,19790.7,342.19,57.84,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"103",2009-06-01,103,-5.402,351,346,19790.7,342.19,57.84,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"104",2009-06-01,104,-5.402,269,492,17228.3,258.72,66.59,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"105",2009-06-01,105,-5.4,270,487,17377,261.46,66.46,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"106",2009-06-01,106,-5.397,488,118,36620,1152,31.79,"Appro Xtreme Server - Quad Opteron Dual Core 2.4GHz Infiniband"
"107",2009-06-01,107,-5.397,435,260,22924.2,451.58,50.76,"Cluster Platform 3000 BL460c, Xeon E54xx 2.33 GHz, GigEthernet"
"108",2009-06-01,108,-5.397,435,261,22924.2,451.58,50.76,"Cluster Platform 3000 BL460c, Xeon E54xx 2.33 GHz, GigEthernet"
"109",2009-06-01,109,-5.397,435,262,22924.2,451.58,50.76,"Cluster Platform 3000 BL460c, Xeon E54xx 2.33 GHz, GigEthernet"
"110",2009-06-01,110,-5.397,435,263,22924.2,451.58,50.76,"Cluster Platform 3000 BL460c, Xeon E54xx 2.33 GHz, GigEthernet"
"111",2009-06-01,111,-5.397,271,477,17567.1,264.99,66.29,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"112",2009-06-01,112,-5.394,323,380,18957.5,305.76,62,"Cluster Platform 3000 BL460c, Xeon L54xx 2.83 GHz, GigEthernet"
"113",2009-06-01,113,-5.394,323,381,18957.5,305.76,62,"Cluster Platform 3000 BL460c, Xeon L54xx 2.83 GHz, GigEthernet"
"114",2009-06-01,114,-5.394,323,382,18957.5,305.76,62,"Cluster Platform 3000 BL460c, Xeon L54xx 2.83 GHz, GigEthernet"
"115",2009-06-01,115,-5.393,474,178,28388.8,681.75,41.64,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband DDR"
"116",2009-06-01,116,-5.393,474,179,28388.8,681.75,41.64,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband DDR"
"117",2009-06-01,117,-5.393,274,462,17902.2,271.26,66,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"118",2009-06-01,118,-5.393,273,466,17860.6,270.48,66.03,"Cluster Platform 3000 BL460c G1, Xeon E5450 3.0 GHz, GigE"
"119",2009-06-01,119,-5.391,381,283,21779.3,399.06,54.58,"Cluster Platform 3000 BL460c, Xeon L54xx 2.5 GHz, GigEthernet"
"120",2009-06-01,120,-5.391,381,284,21779.3,399.06,54.58,"Cluster Platform 3000 BL460c, Xeon L54xx 2.5 GHz, GigEthernet"
"121",2009-06-01,121,-5.389,383,279,21905.7,401.41,54.57,"Cluster Platform 3000 BL2x220, L54xx 2.5 Ghz, GigE"
"122",2009-06-01,122,-5.389,383,280,21905.7,401.41,54.57,"Cluster Platform 3000 BL460c, Xeon 54xx 2.5 GHz, GigEthernet"
"123",2009-06-01,123,-5.388,385,276,21968.9,402.58,54.57,"Cluster Platform 3000 BL460c G1, Xeon L5420 2.5 GHz, GigE"
"124",2009-06-01,124,-5.388,276,450,18260.8,277.54,65.8,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"125",2009-06-01,125,-5.386,461,202,26553.1,583.3,45.52,"Cluster Platform 3000 BL460c G5, Opteron 2352 2.1GHz, GigE"
"126",2009-06-01,126,-5.386,345,316,20770.7,357.11,58.16,"Cluster Platform 3000 BL460c G1, Xeon 5430 2.66 GHz, GigE"
"127",2009-06-01,127,-5.383,387,272,22369,410.03,54.55,"Cluster Platform 3000 BL460c, Xeon L54xx 2.5 GHz, GigEthernet"
"128",2009-06-01,128,-5.38,388,270,22579.5,413.95,54.55,"Cluster Platform 3000 BL260c G5, Xeon QC 2.5Ghz, GigE"
"129",2009-06-01,129,-5.379,337,304,21163.5,362.99,58.3,"Cluster Platform 3000 BL460c, Xeon 54xx 2.66GHz, GigEthernet"
"130",2009-06-01,130,-5.377,439,233,24525.8,483.73,50.7,"Cluster Platform 3000 BL460c, Xeon 53xx 2.33GHz, GigEthernet"
"131",2009-06-01,131,-5.376,355,293,21597.4,373.82,57.77,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"132",2009-06-01,132,-5.376,277,383,18949.6,288.12,65.77,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"133",2009-06-01,133,-5.376,278,384,18949.6,288.12,65.77,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"134",2009-06-01,134,-5.374,279,363,19128.1,290.86,65.76,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"135",2009-06-01,135,-5.371,280,358,19281,293.22,65.76,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"136",2009-06-01,136,-5.369,326,321,20613,332.81,61.94,"Cluster Platform 3000 BL460c G1, Xeon E5440 2.83 GHz, GigE"
"137",2009-06-01,137,-5.369,281,354,19408.5,295.18,65.75,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"138",2009-06-01,138,-5.366,440,218,25422.5,501.76,50.67,"Cluster Platform 3000 BL460c, Xeon 53xx 2.33GHz, GigEthernet"
"139",2009-06-01,139,-5.359,449,210,26201.2,520.78,50.31,"Cluster Platform 3000 BL460c, Xeon 53xx 2.33GHz, GigEthernet"
"140",2009-06-01,140,-5.358,390,235,24302.9,446.1,54.48,"Cluster Platform 3000 BL460c G1, Xeon L5420 2.5 GHz SP6852UK, GigE"
"141",2009-06-01,141,-5.358,343,268,22731,390.43,58.22,"Cluster Platform 3000 BL460c, Xeon 54xx 2.66GHz, GigEthernet"
"142",2009-06-01,142,-5.355,346,257,23038.7,396.7,58.08,"Cluster Platform 3000 BL460c G1, Xeon 5430 2.66 GHz, GigE"
"143",2009-06-01,143,-5.355,329,288,21609,349.3,61.86,"xSeries x3550 Cluster Xeon QC, 2.333 GHz, GigEthernet"
"144",2009-06-01,144,-5.354,327,286,21643.4,349.66,61.9,"Cluster Platform 3000 BL460c, Xeon E54xx 2.83 GHz, GigEthernet"
"145",2009-06-01,145,-5.352,347,252,23262.9,400.62,58.07,"Cluster Platform 3000 BL460c, Xeon 53xx 2.66GHz, GigEthernet"
"146",2009-06-01,146,-5.35,328,278,21930.7,354.37,61.89,"Cluster Platform 3000 BL460c G1, Xeon E5440 2.83 GHz, GigE"
"147",2009-06-01,147,-5.349,282,317,20732.7,315.56,65.7,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"148",2009-06-01,148,-5.346,348,240,23666.2,407.68,58.05,"Cluster Platform 3000 BL460c G1, Xeon 5430 2.66 GHz, GigE"
"149",2009-06-01,149,-5.345,489,91,43460,1367.6,31.78,"xSeries x3455 Cluster Opteron, DC 2.6 GHz/QC 2.5 GHz, Infiniband"
"150",2009-06-01,150,-5.343,391,217,25519.4,468.83,54.43,"Cluster Platform 3000 BL460c G1, Xeon L5420 2.5 GHz, GigE"
"151",2009-06-01,151,-5.341,442,187,27678.1,547.23,50.58,"Cluster Platform 3000 BL460c, Xeon E54xx 2.33 GHz, GigEthernet"
"152",2009-06-01,152,-5.341,358,237,24244.1,420.62,57.64,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"153",2009-06-01,153,-5.341,283,302,21266.9,323.79,65.68,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"154",2009-06-01,154,-5.337,330,266,22887.4,370.05,61.85,"Cluster Platform 3000 BL460c G1, Xeon E5440 2.83 GHz, GigE"
"155",2009-06-01,155,-5.337,284,294,21572,328.5,65.67,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"156",2009-06-01,156,-5.331,241,485,17407.9,209.5,83.09,"xSeries x3550 Cluster Xeon QC HT, 2.5 GHz, GigEthernet"
"157",2009-06-01,157,-5.327,333,231,24667.5,416.3,59.25,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"158",2009-06-01,158,-5.326,285,271,22385,341.04,65.64,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"159",2009-06-01,159,-5.325,349,219,25411.5,438.26,57.98,"Cluster Platform 3000 BL460c G1, Xeon 5430 2.66 GHz, GigE"
"160",2009-06-01,160,-5.322,275,269,22590,343.04,65.85,"PowerEdge 1950, 2.33 GHz, Myrinet"
"161",2009-06-01,161,-5.32,265,290,21609,311.8,69.3,"xSeries x3550 Cluster Xeon QC, 2.333 GHz, GigEthernet"
"162",2009-06-01,162,-5.318,359,211,26185.8,454.47,57.62,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"163",2009-06-01,163,-5.318,286,258,22994.3,350.45,65.61,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"164",2009-06-01,164,-5.317,386,185,27720,508.03,54.56,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"165",2009-06-01,165,-5.317,287,256,23045.1,351.23,65.61,"Cluster Platform 3000 BL2x220, E54xx 3.0 Ghz, GigE"
"166",2009-06-01,166,-5.316,289,254,23146.6,352.8,65.61,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"167",2009-06-01,167,-5.316,288,255,23095.8,352.02,65.61,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"168",2009-06-01,168,-5.316,242,451,18254.4,219.72,83.08,"xSeries x3550 Cluster Xeon QC HT, 2.5 GHz, GigEthernet"
"169",2009-06-01,169,-5.313,443,158,30389.7,602.11,50.47,"Cluster Platform 3000 BL2x220, L54xx 2.33 Ghz, GigE"
"170",2009-06-01,170,-5.313,443,159,30389.7,602.11,50.47,"Cluster Platform 3000 BL2x220, L54xx 2.33 Ghz, GigE"
"171",2009-06-01,171,-5.312,230,488,17360,196,88.57,"Cluster Platform 3000 DL160, Xeon 54xx 2.8 GHz, Infiniband"
"172",2009-06-01,172,-5.31,357,196,26800,464.8,57.66,"PowerEdge 1950, Xeon E54xx, 2.33 GHz, GigE"
"173",2009-06-01,173,-5.31,290,243,23552.4,359.07,65.59,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"174",2009-06-01,174,-5.309,291,241,23653.9,360.64,65.59,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"175",2009-06-01,175,-5.307,293,238,23856.7,363.78,65.58,"Cluster Platform 3000 BL2x220, E54xx 3.0 Ghz, GigE"
"176",2009-06-01,176,-5.307,292,239,23806,362.99,65.58,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"177",2009-06-01,177,-5.307,252,336,20031.2,257,77.94,"xSeries x3550 Cluster Xeon QC, 2.333 GHz, GigEthernet"
"178",2009-06-01,178,-5.306,234,458,18013,207,87.02,"xSeries x3450 Cluster Xeon quad core, 3.0 GHz, GigEthernet"
"179",2009-06-01,179,-5.306,234,459,18013,207,87.02,"xSeries x3450 Cluster Xeon quad core, 3.0 GHz, GigEthernet"
"180",2009-06-01,180,-5.304,350,195,27241.8,470.4,57.91,"Cluster Platform 3000 BL460c, Xeon 54xx 2.66GHz, GigEthernet"
"181",2009-06-01,181,-5.302,445,145,31490.3,624.46,50.43,"Cluster Platform 3000 BL460c G1, Xeon L5410 2.33 GHz, GigE"
"182",2009-06-01,182,-5.302,445,146,31490.3,624.46,50.43,"Cluster Platform 3000 BL460c G1, Xeon L5410 2.33 GHz, GigE"
"183",2009-06-01,183,-5.302,445,147,31490.3,624.46,50.43,"Cluster Platform 3000 BL460c G1, Xeon L5410 2.33 GHz, GigE"
"184",2009-06-01,184,-5.302,445,148,31490.3,624.46,50.43,"Cluster Platform 3000 BL460c G1, Xeon L5410 2.33 GHz, GigE"
"185",2009-06-01,185,-5.295,294,225,24768.8,377.89,65.55,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"186",2009-06-01,186,-5.295,244,340,19910,244.12,81.56,"BladeCenter HS21 Cluster, Xeon dual core 3.0 GHz, Infiniband"
"187",2009-06-01,187,-5.295,244,341,19910,244.12,81.56,"BladeCenter HS21 Cluster, Xeon dual core 3.0 GHz, Infiniband"
"188",2009-06-01,188,-5.294,360,180,28306.6,491.89,57.55,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"189",2009-06-01,189,-5.29,295,220,25173.9,384.16,65.53,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"190",2009-06-01,190,-5.288,315,215,25530,392,65.13,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
