"","date","ExaRank","exascalar","green500rank","top500rank","rmax","power","mflopswatt","computer"
"23",2013-06-01,23,"-3.275",16,51,536663,246.56,2176.602044,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect"
"24",2013-06-01,24,"-3.293",79,17,1257615,1436.72,875.3375745,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"25",2013-06-01,25,"-3.318",91,21,1192000,1398.61,852.2747585,"HP ProLiant SL390s G7 Xeon 6C X5670, Nvidia GPU, Linux/Windows"
"26",2013-06-01,26,"-3.326",4,52,421200,179.15,2351.102428,"Adtech, ASUS ESC4000/FDR G2, Xeon E5-2650 8C 2.000GHz, Infiniband FDR, AMD FirePro S10000"
"27",2013-06-01,27,"-3.347",77,26,1043000,1176.8,886.3018355,"PRIMEHPC FX10, SPARC64 IXfx 16C 1.848GHz, Tofu interconnect"
"28",2013-06-01,28,"-3.367",133,15,1359000,2132,637.4296435,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR"
"29",2013-06-01,29,"-3.375",61,29,925058,1015.6,910.8487594,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"30",2013-06-01,30,"-3.388",31,65,417256,215.6,1935.324675,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR, Intel Xeon Phi 5110P"
"31",2013-06-01,31,"-3.399",37,46,597400,458.1249857,1304.010955,"Cray XK7 , Opteron 6276 16C 2.300GHz, Cray Gemini interconnect, NVIDIA K20"
"32",2013-06-01,32,"-3.399",25,74,357776,164.38,2176.517825,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom"
"33",2013-06-01,33,"-3.399",26,75,357776,164.38,2176.517825,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom"
"34",2013-06-01,34,"-3.399",28,76,357776,164.38,2176.517825,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom"
"35",2013-06-01,35,"-3.399",27,77,357776,164.38,2176.517825,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect"
"36",2013-06-01,36,"-3.434",145,20,1237000,2200,562.2727273,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR"
"37",2013-06-01,37,"-3.436",30,72,354200,181.7,1949.367089,"RSC Tornado, Xeon E5-2690 8C 2.900GHz, Infiniband FDR, Intel Xeon Phi SE10X"
"38",2013-06-01,38,"-3.453",63,36,719220,789.66,910.7970519,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"39",2013-06-01,39,"-3.456",96,34,773700,924.16,837.1926939,"Xtreme-X GreenBlade GB512X, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, Infiniband QDR"
"40",2013-06-01,40,"-3.459",166,13,1515000,3575.63,423.7015575,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect"
"41",2013-06-01,41,"-3.466",150,16,1271000,2580,492.6356589,"Dawning TC3600 Blade System, Xeon X5650 6C 2.66GHz, Infiniband QDR, NVIDIA 2050"
"42",2013-06-01,42,"-3.467",40,54,500277,401,1247.573566,"Bullx DLC B710 Blades, Intel Xeon E5 v2 12C 2.700GHz, Infiniband FDR"
"43",2013-06-01,43,"-3.472",11,108,273700,122,2243.442623,"Cray XK7 , Opteron 6272 16C 2.100GHz, Cray Gemini interconnect, NVIDIA Tesla K20 Kepler"
"44",2013-06-01,44,"-3.481",141,27,978600,1605.12,609.6740431,"Fujitsu PRIMERGY CX250 S1, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"45",2013-06-01,45,"-3.485",114,33,795900,1074,741.0614525,"Sunway BlueLight MPP, ShenWei processor SW1600 975.00 MHz, Infiniband QDR"
"46",2013-06-01,46,"-3.526",129,35,771700,1155.07,668.0980373,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, Proprietary, NVIDIA 2050"
"47",2013-06-01,47,"-3.548",39,71,379306,299.88,1264.859277,"Intel Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi"
"48",2013-06-01,48,"-3.554",101,47,582100,720,808.4722222,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"49",2013-06-01,49,"-3.562",115,43,621000,839.71,739.541032,"Fujitsu PRIMERGY CX400, Xeon E5-2680 8C 2.700GHz, Infiniband FDR, NVIDIA K20/K20x"
"50",2013-06-01,50,"-3.563",59,55,496500,540,919.4444444,"Mole-8.5 Cluster, Xeon X5520 4C 2.27 GHz, Infiniband QDR, NVIDIA 2050"
"51",2013-06-01,51,"-3.577",48,62,421600,407.29,1035.134671,"Xtream-X GreenBlade 8204, Xeon E5-2670 8C 2.600GHz, Infiniband QDR, NVIDIA 2090"
"52",2013-06-01,52,"-3.579",9,166,188967,82.19,2299.148315,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom"
"53",2013-06-01,53,"-3.579",6,167,188967,82.19,2299.148315,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect"
"54",2013-06-01,54,"-3.579",7,168,188967,82.19,2299.148315,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect"
"55",2013-06-01,55,"-3.579",5,169,188967,82.19,2299.148315,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom"
"56",2013-06-01,56,"-3.579",8,170,188967,82.19,2299.148315,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect"
"57",2013-06-01,57,"-3.579",10,171,188967,82.19,2299.148315,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom"
"58",2013-06-01,58,"-3.614",190,19,1243000,3986.96,311.7663583,"SGI ICE X/8200EX/8400EX, Xeon 54xx 3.0/5570/5670/E5-2670 2.93/2.6/3.06/3.0 Ghz, Infiniband QDR/FDR"
"59",2013-06-01,59,"-3.615",87,60,441815,505.5,874.0158259,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"60",2013-06-01,60,"-3.618",176,24,1054000,2910,362.1993127,"Cray XE6, Opteron 6172 12C 2.10GHz, Custom"
"61",2013-06-01,61,"-3.618",140,42,626900,1026.6375,610.6342307,"Cray XC30, Xeon E5-2670 8C 2.600GHz, Aries interconnect"
"62",2013-06-01,62,"-3.625",153,32,831400,1850,449.4054054,"Cray XE6, Opteron 6276 16C 2.30 GHz, Cray Gemini interconnect"
"63",2013-06-01,63,"-3.651",35,148,212912,132,1612.969697,"SGI Rackable C1104G-RP5, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi"
"64",2013-06-01,64,"-3.664",144,48,565700,972,581.9958848,"Cray XE6, Opteron 6276 16C 2.30GHz, Cray Gemini interconnect"
"65",2013-06-01,65,"-3.676",1,467,98511,30.7,3208.827362,"Eurotech Aurora HPC 10-20, Xeon E5-2687W 8C 3.100GHz, Infiniband QDR, NVIDIA K20"
"66",2013-06-01,66,"-3.679",2,NA,98640,31.02,3179.883946,"Eurotech Aurora HPC 10-20, Xeon E5-2687W 8C 3.100GHz, Infiniband QDR, NVIDIA K20"
"67",2013-06-01,67,"-3.683",196,22,1110000,3980,278.8944724,"Cray XE6, Opteron 6136 8C 2.40GHz, Custom"
"68",2013-06-01,68,"-3.685",80,78,350729,400.68,875.3344315,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"69",2013-06-01,69,"-3.700",116,68,396700,537,738.7337058,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"70",2013-06-01,70,"-3.702",187,31,901900,2800,322.1071429,"T-Platforms T-Blade2/1.1, Xeon X5570/X5670/E5630 2.93/2.53 GHz, Nvidia 2070 GPU, PowerXCell 8i Infiniband QDR"
"71",2013-06-01,71,"-3.703",60,89,318443,349.6,910.8781465,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"72",2013-06-01,72,"-3.707",98,79,347400,421.2,824.7863248,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"73",2013-06-01,73,"-3.707",83,84,327347,373.97,875.3295719,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"74",2013-06-01,74,"-3.707",84,85,327347,373.97,875.3295719,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"75",2013-06-01,75,"-3.721",192,30,919100,3090,297.4433657,"Cray XT5-HE Opteron Six Core 2.6 GHz"
"76",2013-06-01,76,"-3.724",159,44,612226,1386.91,441.4316718,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect"
"77",2013-06-01,77,"-3.724",160,45,612226,1386.91,441.4316718,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect"
"78",2013-06-01,78,"-3.724",3,397,110500,45.11,2449.567723,"Appro GreenBlade GB824M, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P"
"79",2013-06-01,79,"-3.725",110,80,347400,448,775.4464286,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"80",2013-06-01,80,"-3.726",103,82,336800,421.2,799.620133,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"81",2013-06-01,81,"-3.729",85,94,303965,347.26,875.3239648,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"82",2013-06-01,82,"-3.742",142,63,420400,692.9803125,606.6550412,"Cray XC30, Xeon E5-2670 8C 2.600GHz, Aries interconnect"
"83",2013-06-01,83,"-3.748",43,128,238200,226.8,1050.26455,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR, NVIDIA 2090"
"84",2013-06-01,84,"-3.757",118,83,332000,453.6,731.9223986,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"85",2013-06-01,85,"-3.757",104,96,303736,380,799.3052632,"Cluster Platform SL230s Gen8, Xeon E5-2660 8C 2.200GHz, Infiniband FDR"
"86",2013-06-01,86,"-3.761",297,25,1050000,4590,228.7581699,"Bull bullx super-node S6010/S6030"
"87",2013-06-01,87,"-3.762",177,41,660243,1824.93,361.7908632,"Cray XE6, Opteron 6276 16C 2.30 GHz, Cray Gemini interconnect"
"88",2013-06-01,88,"-3.762",109,95,303900,386.56,786.165149,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, Infiniband FDR"
"89",2013-06-01,89,"-3.772",92,109,271754,319,851.8934169,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"90",2013-06-01,90,"-3.777",105,102,285800,358.4,797.4330357,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"91",2013-06-01,91,"-3.777",93,110,268100,315.9,848.6862931,"Appro Xtreme-X Supercomputer, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"92",2013-06-01,92,"-3.779",122,90,318000,446.4,712.3655914,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"93",2013-06-01,93,"-3.795",121,97,299300,416.78,718.1246701,"Supermicro Cluster, QC Opteron 2.1 GHz, ATI Radeon GPU, Infiniband"
"94",2013-06-01,94,"-3.813",157,57,459170,1040.18,441.4332135,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect"
"95",2013-06-01,95,"-3.841",124,111,268100,388.8,689.5576132,"Appro Xtreme-X Supercomputer, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"96",2013-06-01,96,"-3.851",95,147,213778,255.2,837.6880878,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"97",2013-06-01,97,"-3.854",74,158,196234,217.2,903.4714549,"Inspur TS10000, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, K20M/Xeon Phi 5110P"
"98",2013-06-01,98,"-3.861",125,122,251500,365.5,688.0984952,"Itautec Cluster, Xeon X5670 6C 2.930GHz, Infiniband QDR, NVIDIA 2050"
"99",2013-06-01,99,"-3.865",131,115,262400,403.2,650.7936508,"Cluster Platform SL250s Gen8, Xeon E5-2665 8C 2.400GHz, Infiniband FDR, NVIDIA K20"
"100",2013-06-01,100,"-3.866",62,175,187373,205.72,910.8156718,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"101",2013-06-01,101,"-3.869",158,70,382642,866.82,441.4319005,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect"
"102",2013-06-01,102,"-3.872",175,58,458611,1260,363.9769841,"Blue Gene/P Solution"
"103",2013-06-01,103,"-3.891",130,127,240090,367.08,654.0536123,"Amazon EC2 Cluster, Xeon 8C 2.60GHz, 10G Ethernet"
"104",2013-06-01,104,"-3.891",41,330,125986,101,1247.386139,"Bullx DLC B710 Blades, Intel Xeon E5 v2 12C 2.700GHz, Infiniband FDR"
"105",2013-06-01,105,"-3.892",36,423,106800,72.8,1467.032967,"Chundoong Cluster, Xeon E5-2650 8C 2.000GHz, Infiniband QDR, AMD Radeon HD 7970"
"106",2013-06-01,106,"-3.893",81,190,178148,203.52,875.3341195,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"107",2013-06-01,107,"-3.893",82,191,178148,203.52,875.3341195,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"108",2013-06-01,108,"-3.895",117,150,211700,289,732.5259516,"NUDT YH MPP, Xeon X56xx (Westmere-EP) 2.93 GHz, Proprietary"
"109",2013-06-01,109,"-3.899",120,149,212553,295,720.5186441,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"110",2013-06-01,110,"-3.900",174,66,415700,1134,366.5784832,"Blue Gene/P Solution"
"111",2013-06-01,111,"-3.903",107,161,191938,243.69,787.6318273,"xSeries x3750 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR"
"112",2013-06-01,112,"-3.909",54,222,158696,170.16,932.6281147,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"113",2013-06-01,113,"-3.913",50,249,146800,147.46,995.52421,"RSC Tornado, Xeon X5680 6C 3.330GHz, Infiniband QDR, Intel Xeon Phi SE10X"
"114",2013-06-01,114,"-3.914",53,230,156217,167.5,932.638806,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"115",2013-06-01,115,"-3.925",322,40,674900,3240.801688,208.2509407,"Cray XE6, Opteron 16C 2.500GHz, Cray Gemini interconnect"
"116",2013-06-01,116,"-3.925",108,189,178600,227,786.784141,"MEGWARE MiriQuid, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"117",2013-06-01,117,"-3.929",113,176,186900,252,741.6666667,"Cluster Platform 3000 SL6500, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, FDR Infiniband"
"118",2013-06-01,118,"-3.929",56,246,148778,159.53,932.6020184,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"119",2013-06-01,119,"-3.929",55,247,148778,159.53,932.6020184,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"120",2013-06-01,120,"-3.929",44,289,133700,128.769,1038.293378,"Nitro G16 3GPU, Xeon E5-2650 8C 2.000GHz, Infiniband FDR, NVIDIA 2050"
"121",2013-06-01,121,"-3.933",88,224,157708,181.31,869.8251613,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"122",2013-06-01,122,"-3.933",89,225,157708,181.31,869.8251613,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"123",2013-06-01,123,"-3.933",90,226,157708,181.31,869.8251613,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"124",2013-06-01,124,"-3.936",136,146,214100,337.32375,634.7018258,"Cray Cascade, Xeon E5-2670 8C 2.600GHz, Aries interconnect"
"125",2013-06-01,125,"-3.948",38,442,103200,81.5,1266.257669,"Bullx B505, Xeon E5649 6C 2.53GHz, Infiniband QDR, NVIDIA 2090"
"126",2013-06-01,126,"-3.953",73,269,141059,154.88,910.7631715,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"127",2013-06-01,127,"-3.954",169,93,316200,780,405.3846154,"Cray XE6, Opteron 6272 16C 2.10 GHz, Cray Gemini interconnect"
"128",2013-06-01,128,"-3.955",127,163,190953,285.38,669.1183685,"x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"129",2013-06-01,129,"-3.956",76,266,142700,160,891.875,"iDataPlex DX360M3, Xeon E5645 6C 2.40 GHz, Infiniband QDR, NVIDIA 2070"
"130",2013-06-01,130,"-3.965",300,49,545510,2410.2,226.3339142,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"131",2013-06-01,131,"-3.969",106,235,154000,194.5125,791.722897,"Bullx B505, Xeon E56xx (Westmere-EP) 2.40 GHz, Infiniband QDR"
"132",2013-06-01,132,"-3.970",149,129,237900,465.4,511.1731844,"Fujitsu PRIMERGY CX250 & RX300, Xeon E5-2690 8C 2.900GHz, Infiniband FDR/QDR"
"133",2013-06-01,133,"-3.970",57,301,130180.56,139.59,932.592306,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"134",2013-06-01,134,"-3.971",126,192,177512,260,682.7384615,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR"
"135",2013-06-01,135,"-3.975",137,174,188700,297.63,634.0086685,"Z24XX/SL390s Cluster, Xeon E5530/E5645 6C 2.40GHz, Infiniband QDR, NVIDIA 2090/2070"
"136",2013-06-01,136,"-3.978",64,302,130162,142.91,910.7970051,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"137",2013-06-01,137,"-3.981",45,386,113211,109.21,1036.635839,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"138",2013-06-01,138,"-3.981",46,387,113211,109.21,1036.635839,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"139",2013-06-01,139,"-3.981",47,388,113211,109.21,1036.635839,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"140",2013-06-01,140,"-3.987",65,321,126227,138.59,910.7944296,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband"
"141",2013-06-01,141,"-3.987",66,322,126227,138.59,910.7944296,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband"
"142",2013-06-01,142,"-3.987",67,323,126227,138.59,910.7944296,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband"
"143",2013-06-01,143,"-3.987",68,324,126227,138.59,910.7944296,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband"
"144",2013-06-01,144,"-3.987",69,325,126227,138.59,910.7944296,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband"
"145",2013-06-01,145,"-3.987",70,326,126227,138.59,910.7944296,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband"
"146",2013-06-01,146,"-3.987",71,327,126227,138.59,910.7944296,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband"
"147",2013-06-01,147,"-3.987",72,328,126227,138.59,910.7944296,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband"
"148",2013-06-01,148,"-3.987",52,351,120400,126.27,953.5123149,"SuperServer  2026GT-TRF, Xeon E5645 6C 2.40GHz, Infiniband QDR, NVIDIA 2050"
"149",2013-06-01,149,"-3.990",123,216,161259,228.28,706.4087962,"xSeries x3650 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband QDR"
"150",2013-06-01,150,"-3.991",86,308,129714,148.19,875.3222215,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"151",2013-06-01,151,"-3.994",102,274,139255,172.77,806.0137755,"iDataPlex DX360M4, Xeon E5-2690 8C 2.900GHz, Infiniband FDR"
"152",2013-06-01,152,"-3.998",49,407,109900,108.8,1010.110294,"Bullx B505, Xeon E5640 2.67 GHz, Infiniband QDR"
"153",2013-06-01,153,"-4.003",151,139,225617,467,483.1199143,"Saxonid 6100, Opteron 6272 16C 2.100GHz, Infiniband QDR"
"154",2013-06-01,154,"-4.009",163,124,243900,556.3,438.4325004,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom"
"155",2013-06-01,155,"-4.011",154,126,240300,542.34,443.0799867,"Rackable C2112-4G3 Cluster, Opteron 12 Core 2.10 GHz, Infiniband QDR"
"156",2013-06-01,156,"-4.022",111,280,136700,182,751.0989011,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"157",2013-06-01,157,"-4.022",75,377,114828.91,128.75,891.8750291,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband QDR, NVIDIA 2070"
"158",2013-06-01,158,"-4.023",112,281,136400,182,749.4505495,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"159",2013-06-01,159,"-4.025",58,399,110010,119.25,922.5157233,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi"
"160",2013-06-01,160,"-4.035",165,137,230600,540.4,426.7209474,"Xtreme-X 1320H-LANL, Opteron 12 Core 2.30 GHz, Infiniband QDR"
"161",2013-06-01,161,"-4.035",143,208,166700,282.43,590.2347484,"PRIMEHPC FX10, SPARC64 IXfx 16C 1.848GHz, Tofu interconnect"
"162",2013-06-01,162,"-4.051",128,273,139457,208.42,669.1152481,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband"
"163",2013-06-01,163,"-4.054",139,248,147329,234.66,627.8402796,"Cray XC30, Xeon E5-2670 8C 2.600GHz, Aries interconnect"
"164",2013-06-01,164,"-4.061",179,118,253000,708.2,357.2437165,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom Interconnect"
"165",2013-06-01,165,"-4.062",155,152,204075,462.3,441.4341337,"Power 775, POWER7 8C 3.84 GHz, Custom"
"166",2013-06-01,166,"-4.062",156,153,204075,462.3,441.4341337,"Power 775, POWER7 8C 3.84 GHz, Custom"
"167",2013-06-01,167,"-4.072",132,283,135400,210.35,643.6890896,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"168",2013-06-01,168,"-4.074",351,59,457570.7,2419.2,189.1413277,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"169",2013-06-01,169,"-4.074",100,422,106998,132.2,809.3645991,"Bullx B510, Xeon E5 (Sandy Bridge - EP) 8C 2.70GHz, Infiniband QDR"
"170",2013-06-01,170,"-4.086",253,81,339500,1382.4,245.5873843,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"171",2013-06-01,171,"-4.096",243,87,319560.4,1267.2,252.178346,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, NVIDIA 2090"
"172",2013-06-01,172,"-4.097",99,488,97447,118.29,823.797447,"iDataPlex DX360M4, Xeon E5-2680 8C 2.700GHz, Infiniband"
"173",2013-06-01,173,"-4.111",167,181,184809,445.2,415.1145553,"Cray CS300-AC, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"174",2013-06-01,174,"-4.111",168,182,184809,445.2,415.1145553,"Cray CS300-AC, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"175",2013-06-01,175,"-4.114",161,201,172189,390.07,441.4310252,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect"
"176",2013-06-01,176,"-4.119",152,221,160100,342.3,467.7183757,"Cray XE6m-200, Opteron 6276 16C 2.300GHz, Cray Gemini interconnect"
"177",2013-06-01,177,"-4.119",119,445,102919,141.44,727.6513009,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet"
"178",2013-06-01,178,"-4.129",172,164,190900,504,378.7698413,"Blue Gene/P Solution"
"179",2013-06-01,179,"-4.130",342,73,371738.3,1917.6,193.8560179,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
