"","date","ExaRank","exascalar","green500rank","top500rank","rmax","power","mflopswatt","computer"
"42",2012-06-01,42,"-3.702",165,22,901900,2800,322.107142857143,"T-Platforms T-Blade2/1.1, Xeon X5570/X5670/E5630 2.93/2.53 GHz, Nvidia 2070 GPU, PowerXCell 8i Infiniband QDR"
"43",2012-06-01,43,"-3.703",65,45,360868,450,801.928888888889,"Bullx B510, Xeon E5 (Sandy Bridge - EP) 8C 2.70GHz, Infiniband QDR"
"44",2012-06-01,44,"-3.721",171,21,919100,3090,297.443365695793,"Cray XT5-HE Opteron Six Core 2.6 GHz"
"45",2012-06-01,45,"-3.725",70,47,347400,448,775.446428571428,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"46",2012-06-01,46,"-3.726",66,52,336800,421.2,799.620132953466,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"47",2012-06-01,47,"-3.748",25,74,238200,226.8,1050.26455026455,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR, NVIDIA 2090"
"48",2012-06-01,48,"-3.757",76,54,332000,453.6,731.922398589065,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"49",2012-06-01,49,"-3.761",200,17,1050000,4590,228.758169934641,"Bull bullx super-node S6010/S6030"
"50",2012-06-01,50,"-3.762",146,32,660243,1824.93,361.790863211192,"Cray XE6, Opteron 6276 16C 2.30 GHz, Cray Gemini interconnect"
"51",2012-06-01,51,"-3.762",69,58,303900,386.6,786.083807553026,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, Infiniband FDR"
"52",2012-06-01,52,"-3.777",67,62,285800,358.4,797.433035714286,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"53",2012-06-01,53,"-3.777",58,65,268100,315.9,848.686293130738,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"54",2012-06-01,54,"-3.795",77,59,299300,416.8,718.090211132438,"Supermicro Cluster, QC Opteron 2.1 GHz, ATI Radeon GPU, Infiniband"
"55",2012-06-01,55,"-3.816",140,34,548996,1504.4,364.926881148631,"Power 775, POWER7 8C 3.84 GHz, Custom"
"56",2012-06-01,56,"-3.816",139,35,548996,1504.4,364.926881148631,"Power 775, POWER7 8C 3.83GHz, Custom"
"57",2012-06-01,57,"-3.847",1,252,86346,41.1,2100.87591240876,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom"
"58",2012-06-01,58,"-3.847",2,253,86346,41.1,2100.87591240876,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom"
"59",2012-06-01,59,"-3.861",79,68,251500,365.5,688.098495212038,"Itautec Cluster, Xeon X5670 6C 2.930GHz, Infiniband QDR, NVIDIA 2050"
"60",2012-06-01,60,"-3.866",38,87,187373,205.7,910.904229460379,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"61",2012-06-01,61,"-3.872",144,38,458611,1260,363.976984126984,"Blue Gene/P Solution"
"62",2012-06-01,62,"-3.878",21,150,118600,72.9,1380.67215363512,"Intel Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel MIC"
"63",2012-06-01,63,"-3.888",82,73,239407,360.759124959839,663.620081755803,"Cray XE6, Opteron 16C 2.50GHz, Cray Gemini interconnect"
"64",2012-06-01,64,"-3.891",84,72,240090,367.08,654.053612291599,"Amazon EC2 Cluster, Xeon 8C 2.60GHz, 10G Ethernet"
"65",2012-06-01,65,"-3.893",83,76,237200,360.29,658.358544505815,"Cray XE6, Opteron 12 Core 2.10 GHz, Custom"
"66",2012-06-01,66,"-3.895",74,80,211700,289,732.525951557093,"NUDT YH MPP, Xeon X56xx (Westmere-EP) 2.93 GHz, Proprietary"
"67",2012-06-01,67,"-3.900",137,42,415700,1134,366.57848324515,"Blue Gene/P Solution"
"68",2012-06-01,68,"-3.905",138,43,411747,1128.3,364.926881148631,"Power 775, POWER7 8C 3.836GHz, Custom"
"69",2012-06-01,69,"-3.909",35,114,158696,170.2,932.4089306698,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"70",2012-06-01,70,"-3.925",68,96,178600,227,786.784140969163,"MEGWARE MiriQuid, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"71",2012-06-01,71,"-3.929",71,88,186900,252,741.666666666667,"Cluster Platform 3000 SL6500, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, FDR Infiniband"
"72",2012-06-01,72,"-3.929",31,121,148778,159.5,932.776175548589,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"73",2012-06-01,73,"-3.948",23,177,103200,81.5,1266.25766871166,"Bullx B505, Xeon E5649 6C 2.53GHz, Infiniband QDR, NVIDIA 2090"
"74",2012-06-01,74,"-3.954",124,57,316200,780,405.384615384615,"Cray XE6, Opteron 6272 16C 2.10 GHz, Cray Gemini interconnect"
"75",2012-06-01,75,"-3.956",41,123,142700,160,891.875,"iDataPlex DX360M3, Xeon E5645 6C 2.40 GHz, Infiniband QDR, NVIDIA 2070"
"76",2012-06-01,76,"-3.961",142,51,343123,940.3,364.908008082527,"Power 775, POWER7 8C 3.84 GHz, Custom"
"77",2012-06-01,77,"-3.970",34,134,130181,139.6,932.525787965616,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"78",2012-06-01,78,"-3.971",80,97,177512,260,682.738461538462,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR"
"79",2012-06-01,79,"-3.975",88,86,188700,297.63,634.008668481,"Z24XX/SL390s Cluster, Xeon E5530/E5645 6C 2.40GHz, Infiniband QDR, NVIDIA 2090/2070"
"80",2012-06-01,80,"-3.987",29,147,120400,126.3,953.285827395091,"SuperServer  2026GT-TRF, Xeon E5645 6C 2.40GHz, Infiniband QDR, NVIDIA 2050"
"81",2012-06-01,81,"-3.988",27,156,115100,110.3,994.143245693563,"Nitro G16 3GPU, Xeon E5-2650 8C 2.000GHz, Infiniband FDR, NVIDIA 2050"
