"","date","ExaRank","exascalar","green500rank","top500rank","rmax","power","mflopswatt","computer"
"23",2011-11-01,23,-5.128,457,475,52152,971.51,53.68,"Cluster Platform 3000 BL460c G7, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet"
"24",2011-11-01,24,-5.127,456,473,52233,972.19,53.73,"Cluster Platform 3000 BL460c G6, Xeon E5670 2.93 GHz, GigE"
"25",2011-11-01,25,-5.126,448,484,51441,938.12,54.83,"Altix 4700 1.6 GHz"
"26",2011-11-01,26,-5.12,440,499,51180.5,910.8,56.19,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet"
"27",2011-11-01,27,-5.119,488,206,75760,1992,38.03,"eServer pSeries p5 575 1.9 GHz"
"28",2011-11-01,28,-5.119,476,340,59640,1233.84,48.34,"Cluster Platform 3000 BL460c G7, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet"
"29",2011-11-01,29,-5.119,477,341,59640,1233.84,48.34,"Cluster Platform 3000 BL460c G7, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet"
"30",2011-11-01,30,-5.119,478,342,59640,1233.84,48.34,"Cluster Platform 3000 BL460c G7, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet"
"31",2011-11-01,31,-5.112,497,147,87542.8,2598,33.7,"Cluster Platform 3000 DL165, Opteron 2.1 GHz 12C, GigE"
"32",2011-11-01,32,-5.112,458,405,55054,1027.28,53.59,"Cluster Platform 3000 BL460c G7, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet"
"33",2011-11-01,33,-5.109,459,392,55591,1037.6,53.58,"Cluster Platform 3000 BL460c G7, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet"
"34",2011-11-01,34,-5.103,483,275,65825.4,1426.49,46.15,"Cluster Platform 4000 BL685c G7, Opteron 12C 2.2 Ghz, GigE"
"35",2011-11-01,35,-5.101,441,413,54463,972,56.03,"Cluster Platform 3000 BL460c, Xeon E5450 4C 3.00GHz, Gigabit Ethernet"
"36",2011-11-01,36,-5.096,445,396,55429,990,55.99,"Cluster Platform 3000 BL460c, Xeon E5450 4C 3.00GHz, Gigabit Ethernet"
"37",2011-11-01,37,-5.095,464,350,58705.6,1105.45,53.11,"Cluster Platform 3000 BL460c G1, Xeon L5420 2.5 GHz, GigE"
"38",2011-11-01,38,-5.089,452,349,58721,1084.79,54.13,"Cluster Platform 3000 BL490c, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet"
"39",2011-11-01,39,-5.088,479,272,66202.7,1375.67,48.12,"Cluster Platform 3000 BL460c G7, Xeon X5650 2.66 Ghz, GigE"
"40",2011-11-01,40,-5.088,442,362,56903,1015.57,56.03,"Cluster Platform 3000 BL460c G7, Xeon X5675 6C 3.06 GHz, Gigabit Ethernet"
"41",2011-11-01,41,-5.088,443,363,56903,1015.57,56.03,"Cluster Platform 3000 BL460c G7, Xeon X5675 6C 3.06 GHz, Gigabit Ethernet"
"42",2011-11-01,42,-5.088,444,364,56903,1015.57,56.03,"Cluster Platform 3000 BL460c G7, Xeon X5675 6C 3.06 GHz, Gigabit Ethernet"
"43",2011-11-01,43,-5.086,460,337,59926.7,1120.91,53.46,"Cluster Platform 3000 BL460c G7, Xeon X5670 2.93 Ghz, GigE"
"44",2011-11-01,44,-5.084,439,368,56520,990,57.09,"Altix 4700 1.6 GHz"
"45",2011-11-01,45,-5.082,449,345,59372,1085.44,54.7,"Cluster Platform 3000 BL2x220, L54xx 2.33 Ghz, GigE"
"46",2011-11-01,46,-5.081,446,353,58318,1041.73,55.98,"Cluster Platform 3000 BL460c G7, Xeon X5675 6C 3.06 GHz, Gigabit Ethernet"
"47",2011-11-01,47,-5.077,461,324,61943.8,1160.16,53.39,"Cluster Platform 3000 BL460c G7, Xeon X5670 2.93 Ghz, GigE"
"48",2011-11-01,48,-5.071,462,306,63144.4,1183.57,53.35,"Cluster Platform 3000 BL460c G7, Xeon X5670 2.93 Ghz, GigE"
"49",2011-11-01,49,-5.067,480,232,71146,1483.77,47.95,"Cluster Platform 3000 BL460c G7, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet"
"50",2011-11-01,50,-5.067,470,260,67288,1326.09,50.74,"Cluster Platform 3000 BL460c G7, Xeon X5660 6C 2.80 GHz, Gigabit Ethernet"
"51",2011-11-01,51,-5.067,471,261,67288,1326.09,50.74,"Cluster Platform 3000 BL460c G7, Xeon X5660 6C 2.80 GHz, Gigabit Ethernet"
"52",2011-11-01,52,-5.057,438,359,57554.5,940.06,61.22,"Cluster Platform 3000 BL460c G6, Xeon L5520 2.26 GHz, Infiniband"
"53",2011-11-01,53,-5.054,481,216,74336.7,1554,47.84,"Cluster Platform 3000 BL460c G7, Xeon X5650 2.66 Ghz, GigE"
"54",2011-11-01,54,-5.054,463,264,66980,1258.62,53.22,"Cluster Platform 3000 BL460c G6, Xeon X5570 2.93 GHz, GigE"
"55",2011-11-01,55,-5.05,451,268,66567,1228.5,54.19,"SGI Altix 1.5/1.6/1.66 GHz, Voltaire Infiniband"
"56",2011-11-01,56,-5.044,436,348,59114,949.4,62.26,"Cluster Platform 3000 BL 2x220, Xeon L5420 4C 2.50 GHz, Gigabit Ethernet"
"57",2011-11-01,57,-5.039,422,459,52840,747.6,70.68,"NovaScale 5160, Itanium2 1.6 GHz, Quadrics"
"58",2011-11-01,58,-5.016,466,203,76205,1443.14,52.8,"Cluster Platform 3000 BL460c G7, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet"
"59",2011-11-01,59,-5.015,437,279,65588,1065.33,61.57,"ACTION Xeon HP BL2x220/BL490 E5345/L5640 Infiniband"
"60",2011-11-01,60,-5.012,482,153,86054,1814.95,47.41,"Cluster Platform 3000 BL460c G7, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet"
"61",2011-11-01,61,-5.01,465,183,77745.1,1471.37,52.84,"Cluster Platform 3000 BL460c G6, Xeon E5670 2.93 GHz, GigE"
"62",2011-11-01,62,-5.01,419,491,51235,638.95,80.19,"Cluster Platform 3000 BL460c G6, Xeon X5670 2.93 GHz, Infiniband"
"63",2011-11-01,63,-5.009,447,215,74380,1343.25,55.37,"Cluster Platform 3000 BL460c, Xeon E5450 4C 3.00 GHz, Gigabit Ethernet"
"64",2011-11-01,64,-5.004,431,334,60193,864,69.67,"Cluster Platform 3000 SL2x170z, Xeon L5680 3.33 GHz, Infiniband"
"65",2011-11-01,65,-5.004,432,335,60193,864,69.67,"Cluster Platform 3000 SL2x170z, Xeon L5680 3.33 GHz, Infiniband"
"66",2011-11-01,66,-5.004,433,336,60193,864,69.67,"Cluster Platform 3000 SL2x170z, Xeon L5680 3.33 GHz, Infiniband"
"67",2011-11-01,67,-4.997,415,466,52734.1,648,81.38,"Cluster Platform 3000 BL460c G6, Xeon E5670 2.93 GHz, GigE"
"68",2011-11-01,68,-4.996,406,493,51210,609.84,83.97,"Hitachi SR16000 Model L2/121, Power6 4.7Ghz, Infiniband"
"69",2011-11-01,69,-4.989,430,305,63150,906.24,69.68,"Dell PowerEdge M610 Cluster, Xeon X5670 2.93Ghz, Infiniband QDR"
"70",2011-11-01,70,-4.982,434,273,66066.7,969.44,68.15,"Cluster Platform 3000 BL460c G7, Xeon X5650 6C 2.66 GHz, 10G Ethernet"
"71",2011-11-01,71,-4.982,417,379,55804.7,691.2,80.74,"Cluster Platform 3000 BL460c G6, Xeon E5670 2.93 GHz, GigE"
"72",2011-11-01,72,-4.982,418,380,55804.7,691.2,80.74,"Cluster Platform 3000 BL460c G6, Xeon E5670 2.93 GHz, GigE"
"73",2011-11-01,73,-4.98,407,421,54072,645.83,83.72,"Cluster Platform 3000 BL460c G7, Xeon X5675 6C 3.06 GHz, Infiniband QDR"
"74",2011-11-01,74,-4.978,423,285,64938,925.37,70.18,"Cluster Platform 3000 BL460c G7, Xeon X5660 6C 2.80 GHz, 10G Ethernet"
"75",2011-11-01,75,-4.978,424,286,64938,925.37,70.18,"Cluster Platform 3000 BL460c G7, Xeon X5660 6C 2.80 GHz, 10G Ethernet"
"76",2011-11-01,76,-4.978,425,287,64938,925.37,70.18,"Cluster Platform 3000 BL460c G7, Xeon X5660 6C 2.80 GHz, 10G Ethernet"
"77",2011-11-01,77,-4.97,468,141,89369,1704.7,52.43,"Cluster Platform 3000 BL460c G7, Xeon X5670 2.93 GHz, Gigabit Ethernet"
"78",2011-11-01,78,-4.963,390,478,51863.33,562,92.28,"Power 575, p6 4.7 GHz, Infiniband"
"79",2011-11-01,79,-4.963,391,479,51863.33,562,92.28,"Power 575, p6 4.7 GHz, Infiniband"
"80",2011-11-01,80,-4.957,426,241,69576,991.47,70.17,"Cluster Platform 3000 BL460c G7, Xeon X5660 2.80 GHz, 10G Ethernet"
"81",2011-11-01,81,-4.957,427,242,69576,991.47,70.17,"Cluster Platform 3000 BL460c G7, Xeon X5660 2.80 GHz, 10G Ethernet"
"82",2011-11-01,82,-4.957,428,243,69576,991.47,70.17,"Cluster Platform 3000 BL460c G7, Xeon X5660 2.80 GHz, 10G Ethernet"
"83",2011-11-01,83,-4.957,389,464,52810,572,92.33,"Power 575, p6 4.7 GHz, Infiniband"
"84",2011-11-01,84,-4.952,408,343,59474,711.93,83.54,"Cluster Platform 3000 BL460c G7, Xeon X5675 6C 3.06 GHz, Infiniband QDR"
"85",2011-11-01,85,-4.952,409,344,59474,711.93,83.54,"Cluster Platform 3000 BL460c G7, Xeon X5675 6C 3.06 GHz, Infiniband QDR"
"86",2011-11-01,86,-4.951,402,367,56650,645,87.83,"Hitachi SR16000 Model L2/128, Power6 4.7Ghz, Infiniband"
"87",2011-11-01,87,-4.948,411,327,61625.7,754.2,81.71,"Cluster Platform 3000 BL460c G6, Xeon E5670 2.93 GHz, GigE"
"88",2011-11-01,88,-4.945,392,403,55110,598,92.16,"Power 575, p6 4.7 GHz, Infiniband"
"89",2011-11-01,89,-4.941,421,246,68638,914.36,75.07,"Cluster Platform 3000 BL460c G7, Xeon X5670 6C 2.93 GHz, 10G Ethernet"
"90",2011-11-01,90,-4.94,401,356,57800,646.29,89.43,"Cluster Platform 3000 BL460c G6, Xeon X5560 4C 2.80GHz, Infiniband QDR"
"91",2011-11-01,91,-4.932,450,127,97071,1781.25,54.5,"Cluster Platform 4000 DL185G5, Opteron QC 2.2 GHz, Infiniband DDR"
"92",2011-11-01,92,-4.926,414,269,66371.5,814.8,81.46,"Cluster Platform 3000 BL460c G6, Xeon E5670 2.93 GHz, GigE"
"93",2011-11-01,93,-4.922,412,262,67116.6,822.55,81.6,"Cluster Platform 3000 BL460c G6, Xeon L5450 3 GHz, Infiniband"
"94",2011-11-01,94,-4.921,393,339,59684.14,649,91.96,"Power 575, p6 4.7 GHz, Infiniband"
"95",2011-11-01,95,-4.91,496,69,165600,4812.42,34.41,"Cray XT5 QC 2.4 GHz"
"96",2011-11-01,96,-4.9,383,360,57410,560.74,102.38,"Cluster Platform 3000 BL2x220, X56xx 2.66 Ghz, Infiniband"
"97",2011-11-01,97,-4.896,388,299,63830,683.59,93.37,"BladeCenter JS21 Cluster, PPC 970, 2.3 GHz, Myrinet"
"98",2011-11-01,98,-4.887,378,378,55944.75,510,109.7,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.26 Ghz, GigE"
"99",2011-11-01,99,-4.882,469,94,122400,2400,51,"SX-9/E/1280M160"
"100",2011-11-01,100,-4.882,435,126,97500,1526.4,63.88,"Cluster Platform 3000 BL2x220, L56xx 2.26 Ghz, Infiniband"
"101",2011-11-01,101,-4.875,364,472,52318,429.3,121.87,"Cluster Platform 4000 BL465c G7, Opteron 6174 12C 2.20 GHz, Gigabit Ethernet"
"102",2011-11-01,102,-4.869,368,414,54210,451.58,120.05,"SunBlade x6250, Xeon E5450 3GHz, Infiniband"
"103",2011-11-01,103,-4.865,405,186,77267,906.16,85.27,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband"
"104",2011-11-01,104,-4.865,384,292,64596,633.2,102.02,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.26 Ghz, GigE"
"105",2011-11-01,105,-4.864,429,133,94314,1344,70.17,"Cluster Platform 3000 BL460c G7, Xeon X5660 2.80 GHz, 10G Ethernet"
"106",2011-11-01,106,-4.861,359,494,51203.33,393,130.29,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE"
"107",2011-11-01,107,-4.86,394,223,73060,797,91.67,"Power 575, p6 4.7 GHz, Infiniband"
"108",2011-11-01,108,-4.86,395,224,73060,797,91.67,"Power 575, p6 4.7 GHz, Infiniband"
"109",2011-11-01,109,-4.856,361,467,52633,408.21,128.94,"xSeries x3650M2 Cluster Xeon QC GT 2.66 GHz, GigEthernet"
"110",2011-11-01,110,-4.85,398,189,76658,848,90.4,"Cluster Platform 3000 BL 2x220, Xeon X5650/E5450 4C 3.00 GHz, Infiniband QDR"
"111",2011-11-01,111,-4.846,347,468,52418,392.4,133.58,"HP DL180 Cluster G6, Xeon E5620 4C 2.40 GHz, Gigabit Ethernet"
"112",2011-11-01,112,-4.842,348,429,53132,397.8,133.56,"HP DL160 Cluster G6, Xeon E5620 4C 2.40 GHz, Gigabit Ethernet"
"113",2011-11-01,113,-4.842,349,430,53132,397.8,133.56,"HP DL160 Cluster G6, Xeon E5620 4C 2.40 GHz, Gigabit Ethernet"
"114",2011-11-01,114,-4.841,397,182,78680,869,90.54,"Power 575, p6 4.7 GHz, Infiniband"
"115",2011-11-01,115,-4.837,396,181,78680,859,91.59,"Power 575, p6 4.7 GHz, Infiniband"
"116",2011-11-01,116,-4.832,350,404,55075.1,412.95,133.37,"HP DL160 Cluster G6, Xeon E5620 2.4 GHz, GigE"
"117",2011-11-01,117,-4.829,351,391,55592,417,133.31,"HP DL180 Cluster G6, Xeon E5620 2.4 GHz, GigE"
"118",2011-11-01,118,-4.826,366,325,61810,511.2,120.91,"Cluster Platform 4000 BL465c G7, Opteron 6174 12C 2.20 GHz, Gigabit Ethernet"
"119",2011-11-01,119,-4.822,377,245,68829.2,624.6,110.2,"Cluster Platform 3000 BL280c G6, Xeon X5650 2.67Ghz, Infiniband QDR"
"120",2011-11-01,120,-4.822,344,372,56250,418,134.57,"Cray XT4 QuadCore 2.1 GHz"
"121",2011-11-01,121,-4.82,354,357,57628,435.6,132.3,"Cluster Platform 4000 BL685c G7, Opteron 6136 8C 2.40 GHz, Gigabit Ethernet"
"122",2011-11-01,122,-4.82,335,415,54148.1,384,141.01,"HP DL180 Cluster G6, Xeon E5540 2.53 GHz, GigE"
"123",2011-11-01,123,-4.82,336,416,54148.1,384,141.01,"HP DL180 Cluster G6, Xeon E5540 2.53 GHz, GigE"
"124",2011-11-01,124,-4.82,337,417,54148.1,384,141.01,"HP DL180 Cluster G6, Xeon E5540 2.53 GHz, GigE"
"125",2011-11-01,125,-4.815,338,406,55041.7,390.6,140.92,"HP DL180 Cluster G6, Xeon E5540 2.53 GHz, GigE"
"126",2011-11-01,126,-4.815,339,407,55041.7,390.6,140.92,"HP DL180 Cluster G6, Xeon E5540 2.53 GHz, GigE"
"127",2011-11-01,127,-4.813,340,397,55366.3,393,140.88,"HP DL160 Cluster G6, Xeon E5640 2.53 GHz, GigE"
"128",2011-11-01,128,-4.808,367,277,65774,545.4,120.6,"Cluster Platform 4000 BL465c G7, Opteron O6174 12C 2.20 GHz, Gigabit Ethernet"
"129",2011-11-01,129,-4.807,352,338,59903,450.9,132.85,"HP DL160 Cluster G6, Xeon E5645 6C 2.40 GHz, Gigabit Ethernet"
"130",2011-11-01,130,-4.805,385,180,79340,786.04,100.94,"Oracle Blade Server X6275,  X5670 2.93 GHz, Infiniband QDR"
"131",2011-11-01,131,-4.802,420,115,102800,1305.24,78.76,"DeepComp 7000, HS21/x3950 Cluster, Xeon QC HT 3 GHz/2.93 GHz, Infiniband"
"132",2011-11-01,132,-4.793,353,310,62822,474,132.54,"HP DL160 Cluster G6, Xeon E5645 6C 2.40 GHz, Gigabit Ethernet"
"133",2011-11-01,133,-4.789,315,476,51934,319.2,162.7,"Cluster Platform 4000 BL465c, Opteron 2389 4C 2.90 GHz, Gigabit Ethernet"
"134",2011-11-01,134,-4.784,310,489,51366,307.2,167.21,"Cluster Platform 3000 BL460c G6, Xeon E5530 4C 2.40 GHz, Gigabit Ethernet"
"135",2011-11-01,135,-4.78,345,291,64597,480.24,134.51,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet"
"136",2011-11-01,136,-4.779,416,107,107448,1324.8,81.11,"Cluster Platform 3000 BL460c/BL2x220, Xeon 54xx 3 Ghz, Infiniband"
"137",2011-11-01,137,-4.779,342,304,63420,460.8,137.63,"Cluster Platform 3000 BL280c G6, Xeon X5670 2.93Ghz, Infiniband QDR"
"138",2011-11-01,138,-4.775,400,122,98423,1095,89.88,"Power 575, p6 4.7 GHz, Infiniband"
"139",2011-11-01,139,-4.774,373,209,75425.8,642.6,117.38,"Cluster Platform 3000 BL280c G6, Xeon X55xx 2.8Ghz, Infiniband"
"140",2011-11-01,140,-4.773,375,185,77280,671,115.17,"Appro Xtreme-X3 Server - Quad Opteron Quad Core 2.3 GHz, Infiniband"
"141",2011-11-01,141,-4.768,379,169,83050,762.69,108.89,"Appro Xtreme Opteron 2 GHz, Infiniband QDR"
"142",2011-11-01,142,-4.767,278,495,51188.58,289.17,177.02,"xSeries x3650M3, Xeon X56xx 2.93 GHz, GigE"
"143",2011-11-01,143,-4.767,279,496,51188.58,289.17,177.02,"xSeries x3650M3, Xeon X56xx 2.93 GHz, GigE"
"144",2011-11-01,144,-4.767,280,497,51188.58,289.17,177.02,"xSeries x3650M3, Xeon X56xx 2.93 GHz, GigE"
"145",2011-11-01,145,-4.767,281,498,51188.58,289.17,177.02,"xSeries x3650M3, Xeon X56xx 2.93 GHz, GigE"
"146",2011-11-01,146,-4.764,284,480,51797.17,292.61,177.02,"xSeries x3650M3, Xeon X56xx 2.93 GHz, GigE"
"147",2011-11-01,147,-4.764,285,481,51797.17,292.61,177.02,"xSeries x3650M3, Xeon X56xx 2.93 GHz, GigE"
"148",2011-11-01,148,-4.764,286,482,51797.17,292.61,177.02,"xSeries x3650M3, Xeon X56xx 2.93 GHz, GigE"
"149",2011-11-01,149,-4.764,268,492,51230,286.32,178.93,"BladeCenter HS22 Cluster, Xeon QC E5xx 2.53 GHz, GigEthernet"
"150",2011-11-01,150,-4.761,355,236,70187.6,532.8,131.73,"HP DL160 Cluster G6, Xeon E5620 2.4 GHz, GigE"
"151",2011-11-01,151,-4.761,341,271,66225.1,474,139.72,"HP DL160 Cluster G6, Xeon E5640 2.53 GHz, GigE"
"152",2011-11-01,152,-4.759,302,423,53429,306.9,174.09,"Cluster Platform 4000 BL685c G7, Opteron 6172 12C 2.10 GHz, 10G Ethernet"
"153",2011-11-01,153,-4.758,381,146,88550,840.45,105.36,"Cluster Platform 3000 BL460c G6, Xeon X5570 2.93 GHz, Infiniband"
"154",2011-11-01,154,-4.758,343,253,68480,503.08,136.12,"PowerEdge 1955, 2.33 GHz, Infiniband, Windows Server 2008/Red Hat Enterprise Linux 4"
"155",2011-11-01,155,-4.758,329,300,63828,435.75,146.48,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.26 GHz, GigE"
"156",2011-11-01,156,-4.758,330,301,63828,435.75,146.48,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.26 GHz, GigE"
"157",2011-11-01,157,-4.751,370,177,80580,679.24,118.63,"Dell PowerEdge M610 Cluster, Nehalem-EP 2.8Ghz, Infiniband"
"158",2011-11-01,158,-4.748,241,465,52789.2,288.9,182.72,"Cluster Platform 4000 BL465c G7, 12C Opteron 2.2Ghz, Infiniband"
"159",2011-11-01,159,-4.746,327,290,64630,430,150.3,"Sun Blade x6048, Xeon X5560 2.8 Ghz, Infiniband QDR"
"160",2011-11-01,160,-4.746,236,470,52338,281.74,185.77,"xSeries x3550M3, Xeon X56xx 2.53 GHz, GigE"
"161",2011-11-01,161,-4.746,237,471,52338,281.74,185.77,"xSeries x3550M3, Xeon X56xx 2.53 GHz, GigE"
"162",2011-11-01,162,-4.742,307,358,57614,336.96,170.98,"HP SL390s/170s  G7, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet"
"163",2011-11-01,163,-4.742,276,393,55584,314,177.02,"xSeries x3650M3, Xeon X56xx 2.93 GHz, GigE"
"164",2011-11-01,164,-4.742,277,394,55584,314,177.02,"xSeries x3650M3, Xeon X56xx 2.93 GHz, GigE"
"165",2011-11-01,165,-4.742,209,460,52814,283.19,186.5,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE"
"166",2011-11-01,166,-4.742,210,461,52814,283.19,186.5,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE"
"167",2011-11-01,167,-4.742,211,462,52814,283.19,186.5,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE"
"168",2011-11-01,168,-4.742,212,463,52814,283.19,186.5,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE"
"169",2011-11-01,169,-4.741,369,168,83080,700,118.69,"Appro Xtreme-X3 Opteron 2.0GHz, Infiniband DDR"
"170",2011-11-01,170,-4.741,357,210,75335,574.35,131.17,"HP DL160 Cluster G6, Xeon E5620 4C 2.40 GHz, Gigabit Ethernet"
"171",2011-11-01,171,-4.741,358,211,75335,574.35,131.17,"HP DL160 Cluster G6, Xeon E5620 4C 2.40 GHz, Gigabit Ethernet"
"172",2011-11-01,172,-4.741,266,401,55122,308.07,178.93,"BladeCenter HS22 Cluster, Xeon E5540 4C 2.53 GHz, Gigabit Ethernet"
"173",2011-11-01,173,-4.741,267,402,55122,308.07,178.93,"BladeCenter HS22 Cluster, Xeon E5540 4C 2.53 GHz, Gigabit Ethernet"
"174",2011-11-01,174,-4.741,218,431,53082.07,285.74,185.77,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE"
"175",2011-11-01,175,-4.741,219,432,53082.07,285.74,185.77,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE"
"176",2011-11-01,176,-4.741,220,433,53082.07,285.74,185.77,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE"
"177",2011-11-01,177,-4.741,221,434,53082.07,285.74,185.77,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE"
"178",2011-11-01,178,-4.741,222,435,53082.07,285.74,185.77,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE"
"179",2011-11-01,179,-4.741,223,436,53082.07,285.74,185.77,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE"
"180",2011-11-01,180,-4.741,224,437,53082.07,285.74,185.77,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE"
"181",2011-11-01,181,-4.741,225,438,53082.07,285.74,185.77,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE"
"182",2011-11-01,182,-4.741,226,439,53082.07,285.74,185.77,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE"
"183",2011-11-01,183,-4.741,227,440,53082.07,285.74,185.77,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE"
"184",2011-11-01,184,-4.741,228,441,53082.07,285.74,185.77,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE"
"185",2011-11-01,185,-4.741,229,442,53082.07,285.74,185.77,"xSeries x3650M3, Xeon X56xx 2.53 GHz, GigE"
"186",2011-11-01,186,-4.74,362,179,79363,635.4,124.9,"Cluster Platform 4000 BL465c G7, Opteron 6176 12C 2.30 GHz, Gigabit Ethernet"
"187",2011-11-01,187,-4.74,234,427,53217,286.47,185.77,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.53 GHz, Gigabit Ethernet"
"188",2011-11-01,188,-4.74,235,428,53217,286.47,185.77,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.53 GHz, Gigabit Ethernet"
"189",2011-11-01,189,-4.739,382,132,94737.1,904.53,104.74,"Cluster Platform 3000 BL2x220, E54xx 3.0 Ghz, Infiniband"
"190",2011-11-01,190,-4.738,282,370,56260,317.82,177.02,"xSeries x3550M3 Cluster, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet"
"191",2011-11-01,191,-4.738,283,371,56260,317.82,177.02,"xSeries x3550M3 Cluster, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet"
